Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
11:15:00 PM,30,Monday,14,1,0,27,42,normal
11:30:00 PM,30,Monday,19,0,0,37,56,normal
11:45:00 PM,30,Monday,19,0,0,29,48,normal
12:00:00 AM,31,Tuesday,18,1,0,30,49,normal
12:15:00 AM,31,Tuesday,19,3,0,18,40,low
12:30:00 AM,31,Tuesday,15,2,1,34,52,normal
12:45:00 AM,31,Tuesday,17,0,1,14,32,low
1:00:00 AM,31,Tuesday,12,0,0,33,45,normal
1:15:00 AM,31,Tuesday,20,0,1,20,41,normal
1:30:00 AM,31,Tuesday,10,2,0,18,30,low
1:45:00 AM,31,Tuesday,13,3,0,31,47,normal
2:00:00 AM,31,Tuesday,10,0,1,38,49,normal
2:15:00 AM,31,Tuesday,19,1,1,28,49,normal
2:30:00 AM,31,Tuesday,19,4,0,16,39,low
2:45:00 AM,31,Tuesday,16,1,0,15,32,low
3:00:00 AM,31,Tuesday,17,1,0,34,52,normal
3:15:00 AM,31,Tuesday,19,1,0,21,41,normal
3:30:00 AM,31,Tuesday,10,1,0,39,50,normal
3:45:00 AM,31,Tuesday,16,4,0,15,35,low
4:00:00 AM,31,Tuesday,13,0,0,16,29,low
4:15:00 AM,31,Tuesday,98,5,1,17,121,normal
4:30:00 AM,31,Tuesday,65,10,3,8,86,low
4:45:00 AM,31,Tuesday,98,17,0,20,135,normal
5:00:00 AM,31,Tuesday,60,20,5,6,91,low
5:15:00 AM,31,Tuesday,110,18,10,11,149,normal
5:30:00 AM,31,Tuesday,70,13,4,13,100,low
5:45:00 AM,31,Tuesday,96,12,7,17,132,normal
6:00:00 AM,31,Tuesday,129,31,36,1,197,heavy
6:15:00 AM,31,Tuesday,146,28,47,3,224,heavy
6:30:00 AM,31,Tuesday,137,23,27,0,187,heavy
6:45:00 AM,31,Tuesday,131,28,24,0,183,heavy
7:00:00 AM,31,Tuesday,134,10,44,0,188,heavy
7:15:00 AM,31,Tuesday,109,25,24,0,158,normal
7:30:00 AM,31,Tuesday,108,35,22,3,168,heavy
7:45:00 AM,31,Tuesday,146,14,37,2,199,heavy
8:00:00 AM,31,Tuesday,147,21,41,5,214,heavy
8:15:00 AM,31,Tuesday,110,34,35,0,179,heavy
8:30:00 AM,31,Tuesday,110,40,50,2,202,heavy
8:45:00 AM,31,Tuesday,123,12,22,3,160,normal
9:00:00 AM,31,Tuesday,145,25,20,5,195,heavy
9:15:00 AM,31,Tuesday,82,15,16,29,142,normal
9:30:00 AM,31,Tuesday,62,2,7,22,93,normal
9:45:00 AM,31,Tuesday,92,8,11,21,132,normal
10:00:00 AM,31,Tuesday,35,22,22,18,97,normal
10:15:00 AM,31,Tuesday,66,25,13,13,117,normal
10:30:00 AM,31,Tuesday,50,2,25,12,89,normal
10:45:00 AM,31,Tuesday,50,22,24,7,103,normal
11:00:00 AM,31,Tuesday,50,8,5,24,87,normal
11:15:00 AM,31,Tuesday,55,5,5,21,86,normal
11:30:00 AM,31,Tuesday,51,10,14,24,99,normal
11:45:00 AM,31,Tuesday,34,8,14,21,77,normal
12:00:00 PM,31,Tuesday,25,7,5,20,57,normal
12:15:00 PM,31,Tuesday,59,7,9,21,96,normal
12:30:00 PM,31,Tuesday,38,10,9,24,81,normal
12:45:00 PM,31,Tuesday,70,10,9,23,112,normal
1:00:00 PM,31,Tuesday,63,8,13,22,106,normal
1:15:00 PM,31,Tuesday,6,24,12,13,55,low
1:30:00 PM,31,Tuesday,108,17,16,16,157,normal
1:45:00 PM,31,Tuesday,41,20,32,12,105,normal
2:00:00 PM,31,Tuesday,54,10,20,9,93,normal
2:15:00 PM,31,Tuesday,60,19,14,7,100,low
2:30:00 PM,31,Tuesday,102,11,9,11,133,normal
2:45:00 PM,31,Tuesday,50,24,30,5,109,normal
3:00:00 PM,31,Tuesday,25,24,19,10,78,normal
3:15:00 PM,31,Tuesday,90,25,18,20,153,normal
3:30:00 PM,31,Tuesday,86,13,27,11,137,high
3:45:00 PM,31,Tuesday,44,19,17,9,89,normal
4:00:00 PM,31,Tuesday,126,24,35,8,193,heavy
4:15:00 PM,31,Tuesday,146,26,42,9,223,normal
4:30:00 PM,31,Tuesday,117,28,33,10,188,heavy
4:45:00 PM,31,Tuesday,144,36,49,10,239,heavy
5:00:00 PM,31,Tuesday,137,19,23,9,188,heavy
5:15:00 PM,31,Tuesday,118,19,48,5,190,heavy
5:30:00 PM,31,Tuesday,119,27,28,8,182,heavy
5:45:00 PM,31,Tuesday,149,26,43,5,223,normal
6:00:00 PM,31,Tuesday,117,34,36,10,197,heavy
6:15:00 PM,31,Tuesday,124,30,44,10,208,heavy
6:30:00 PM,31,Tuesday,141,36,48,5,230,heavy
6:45:00 PM,31,Tuesday,78,6,11,28,123,normal
7:00:00 PM,31,Tuesday,102,23,16,24,165,normal
7:15:00 PM,31,Tuesday,104,18,18,23,163,normal
7:30:00 PM,31,Tuesday,95,9,19,7,130,normal
7:45:00 PM,31,Tuesday,105,13,12,20,150,normal
8:00:00 PM,31,Tuesday,100,18,16,34,168,heavy
8:15:00 PM,31,Tuesday,80,14,20,15,129,normal
8:30:00 PM,31,Tuesday,86,8,19,7,120,normal
8:45:00 PM,31,Tuesday,108,20,14,15,157,normal
9:00:00 PM,31,Tuesday,69,13,13,8,103,low
9:15:00 PM,31,Tuesday,64,14,10,6,94,low
9:30:00 PM,31,Tuesday,71,14,17,10,112,normal
9:45:00 PM,31,Tuesday,61,9,18,24,112,normal
10:00:00 PM,31,Tuesday,11,4,0,31,46,normal
10:15:00 PM,31,Tuesday,17,5,0,14,36,low
10:30:00 PM,31,Tuesday,15,5,0,18,38,low
10:45:00 PM,31,Tuesday,14,2,0,40,56,normal
11:00:00 PM,31,Tuesday,12,2,1,28,43,normal
11:15:00 PM,31,Tuesday,18,0,1,40,59,normal
11:30:00 PM,31,Tuesday,14,5,0,13,32,low
11:45:00 PM,31,Tuesday,18,1,0,26,45,normal
12:00:00 AM,1,Wednesday,14,0,0,34,48,normal
12:15:00 AM,1,Wednesday,17,5,0,23,45,normal
12:30:00 AM,1,Wednesday,19,1,1,18,39,low
12:45:00 AM,1,Wednesday,15,5,1,12,33,low
1:00:00 AM,1,Wednesday,13,2,1,26,42,normal
1:15:00 AM,1,Wednesday,15,3,0,32,50,normal
1:30:00 AM,1,Wednesday,15,0,1,13,29,low
1:45:00 AM,1,Wednesday,18,5,1,12,36,low
2:00:00 AM,1,Wednesday,17,1,0,29,47,normal
2:15:00 AM,1,Wednesday,10,4,0,19,33,normal
2:30:00 AM,1,Wednesday,15,0,0,18,33,low
2:45:00 AM,1,Wednesday,11,0,0,35,46,normal
3:00:00 AM,1,Wednesday,20,5,1,34,60,normal
3:15:00 AM,1,Wednesday,15,5,1,32,53,normal
3:30:00 AM,1,Wednesday,16,4,1,37,58,normal
3:45:00 AM,1,Wednesday,14,1,0,12,27,low
4:00:00 AM,1,Wednesday,16,4,0,18,38,low
4:15:00 AM,1,Wednesday,56,21,3,0,80,low
4:30:00 AM,1,Wednesday,78,11,10,18,117,normal
4:45:00 AM,1,Wednesday,82,29,0,20,131,normal
5:00:00 AM,1,Wednesday,102,15,2,7,126,normal
5:15:00 AM,1,Wednesday,69,14,6,18,107,low
5:30:00 AM,1,Wednesday,87,24,6,19,136,normal
5:45:00 AM,1,Wednesday,84,16,10,5,115,normal
6:00:00 AM,1,Wednesday,109,38,34,5,186,heavy
6:15:00 AM,1,Wednesday,147,38,23,3,211,heavy
6:30:00 AM,1,Wednesday,135,19,48,5,207,heavy
6:45:00 AM,1,Wednesday,101,23,41,5,170,heavy
7:00:00 AM,1,Wednesday,138,21,28,1,188,heavy
7:15:00 AM,1,Wednesday,136,20,32,1,189,heavy
7:30:00 AM,1,Wednesday,123,19,25,5,172,heavy
7:45:00 AM,1,Wednesday,108,30,46,5,189,heavy
8:00:00 AM,1,Wednesday,128,15,43,5,191,heavy
8:15:00 AM,1,Wednesday,129,37,41,1,208,heavy
8:30:00 AM,1,Wednesday,127,18,28,3,176,heavy
8:45:00 AM,1,Wednesday,142,37,46,3,228,heavy
9:00:00 AM,1,Wednesday,149,26,46,1,222,heavy
9:15:00 AM,1,Wednesday,77,13,7,23,120,normal
9:30:00 AM,1,Wednesday,37,16,13,29,95,normal
9:45:00 AM,1,Wednesday,79,8,16,12,115,normal
10:00:00 AM,1,Wednesday,97,2,16,7,122,normal
10:15:00 AM,1,Wednesday,22,8,31,8,69,normal
10:30:00 AM,1,Wednesday,31,23,19,12,85,normal
10:45:00 AM,1,Wednesday,49,22,16,5,92,normal
11:00:00 AM,1,Wednesday,32,5,3,21,61,normal
11:15:00 AM,1,Wednesday,40,6,11,28,85,normal
11:30:00 AM,1,Wednesday,42,6,10,21,79,normal
11:45:00 AM,1,Wednesday,37,9,7,25,78,normal
12:00:00 PM,1,Wednesday,45,5,5,24,79,normal
12:15:00 PM,1,Wednesday,64,10,4,28,106,normal
12:30:00 PM,1,Wednesday,33,8,6,23,70,normal
12:45:00 PM,1,Wednesday,34,6,12,27,79,normal
1:00:00 PM,1,Wednesday,40,9,5,20,74,normal
1:15:00 PM,1,Wednesday,64,19,22,12,117,normal
1:30:00 PM,1,Wednesday,108,24,34,7,173,heavy
1:45:00 PM,1,Wednesday,108,17,33,7,165,high
2:00:00 PM,1,Wednesday,50,23,21,11,105,normal
2:15:00 PM,1,Wednesday,16,21,10,16,63,low
2:30:00 PM,1,Wednesday,91,22,34,8,155,high
2:45:00 PM,1,Wednesday,89,19,37,18,163,high
3:00:00 PM,1,Wednesday,108,12,23,8,151,normal
3:15:00 PM,1,Wednesday,73,29,23,7,132,normal
3:30:00 PM,1,Wednesday,76,28,39,14,157,high
3:45:00 PM,1,Wednesday,19,15,20,17,71,normal
4:00:00 PM,1,Wednesday,102,37,48,9,196,heavy
4:15:00 PM,1,Wednesday,115,36,41,8,200,heavy
4:30:00 PM,1,Wednesday,142,23,23,6,194,heavy
4:45:00 PM,1,Wednesday,134,15,29,8,186,heavy
5:00:00 PM,1,Wednesday,146,18,49,9,222,heavy
5:15:00 PM,1,Wednesday,126,24,48,9,207,heavy
5:30:00 PM,1,Wednesday,138,18,27,6,189,heavy
5:45:00 PM,1,Wednesday,129,13,43,6,191,heavy
6:00:00 PM,1,Wednesday,127,35,23,10,195,heavy
6:15:00 PM,1,Wednesday,144,20,22,7,193,heavy
6:30:00 PM,1,Wednesday,117,19,31,7,174,heavy
6:45:00 PM,1,Wednesday,87,10,13,16,126,normal
7:00:00 PM,1,Wednesday,87,6,18,30,141,normal
7:15:00 PM,1,Wednesday,97,18,10,24,149,normal
7:30:00 PM,1,Wednesday,71,21,14,12,118,normal
7:45:00 PM,1,Wednesday,96,24,18,10,148,normal
8:00:00 PM,1,Wednesday,90,7,17,31,145,high
8:15:00 PM,1,Wednesday,74,6,12,34,126,high
8:30:00 PM,1,Wednesday,59,7,15,20,101,normal
8:45:00 PM,1,Wednesday,87,11,16,28,142,normal
9:00:00 PM,1,Wednesday,62,22,20,20,124,normal
9:15:00 PM,1,Wednesday,71,16,14,9,110,low
9:30:00 PM,1,Wednesday,98,9,15,18,140,normal
9:45:00 PM,1,Wednesday,93,8,10,16,127,normal
10:00:00 PM,1,Wednesday,17,4,0,36,57,normal
10:15:00 PM,1,Wednesday,16,1,1,29,47,normal
10:30:00 PM,1,Wednesday,15,2,0,10,27,low
10:45:00 PM,1,Wednesday,10,3,1,23,37,normal
11:00:00 PM,1,Wednesday,12,4,0,31,47,normal
11:15:00 PM,1,Wednesday,20,1,1,24,46,normal
11:30:00 PM,1,Wednesday,11,0,1,23,35,normal
11:45:00 PM,1,Wednesday,14,1,1,17,33,low
12:00:00 AM,2,Thursday,12,5,1,38,56,normal
12:15:00 AM,2,Thursday,15,4,1,29,49,normal
12:30:00 AM,2,Thursday,12,4,0,40,56,normal
12:45:00 AM,2,Thursday,11,5,0,22,38,normal
1:00:00 AM,2,Thursday,14,5,1,21,41,normal
1:15:00 AM,2,Thursday,14,3,0,39,56,normal
1:30:00 AM,2,Thursday,10,4,1,11,26,low
1:45:00 AM,2,Thursday,11,0,0,16,27,low
2:00:00 AM,2,Thursday,12,3,0,39,54,normal
2:15:00 AM,2,Thursday,11,0,1,36,48,normal
2:30:00 AM,2,Thursday,16,2,0,35,53,normal
2:45:00 AM,2,Thursday,17,3,1,36,57,normal
3:00:00 AM,2,Thursday,13,1,1,13,28,low
3:15:00 AM,2,Thursday,14,5,0,19,38,normal
3:30:00 AM,2,Thursday,17,5,1,15,38,low
3:45:00 AM,2,Thursday,19,3,0,13,35,low
4:00:00 AM,2,Thursday,19,3,1,12,35,low
4:15:00 AM,2,Thursday,54,15,10,8,87,low
4:30:00 AM,2,Thursday,107,0,1,2,110,low
4:45:00 AM,2,Thursday,116,20,5,14,155,normal
5:00:00 AM,2,Thursday,78,2,4,9,93,low
5:15:00 AM,2,Thursday,111,22,0,12,145,normal
5:30:00 AM,2,Thursday,85,27,7,17,136,normal
5:45:00 AM,2,Thursday,95,5,9,20,129,normal
6:00:00 AM,2,Thursday,143,33,27,1,204,heavy
6:15:00 AM,2,Thursday,133,40,37,0,210,heavy
6:30:00 AM,2,Thursday,123,37,34,4,198,heavy
6:45:00 AM,2,Thursday,133,34,36,1,204,heavy
7:00:00 AM,2,Thursday,101,20,42,4,167,normal
7:15:00 AM,2,Thursday,145,10,37,0,192,heavy
7:30:00 AM,2,Thursday,141,39,40,5,225,heavy
7:45:00 AM,2,Thursday,134,12,22,2,170,heavy
8:00:00 AM,2,Thursday,126,10,26,4,166,high
8:15:00 AM,2,Thursday,136,22,31,0,189,heavy
8:30:00 AM,2,Thursday,128,26,42,4,200,heavy
8:45:00 AM,2,Thursday,106,12,28,4,150,high
9:00:00 AM,2,Thursday,140,27,36,2,205,heavy
9:15:00 AM,2,Thursday,40,20,37,28,125,high
9:30:00 AM,2,Thursday,13,25,33,12,83,normal
9:45:00 AM,2,Thursday,18,22,26,10,76,normal
10:00:00 AM,2,Thursday,59,5,36,12,112,high
10:15:00 AM,2,Thursday,48,9,30,14,101,normal
10:30:00 AM,2,Thursday,77,23,14,20,134,normal
10:45:00 AM,2,Thursday,17,13,13,27,70,normal
11:00:00 AM,2,Thursday,36,5,14,25,80,normal
11:15:00 AM,2,Thursday,60,10,3,28,101,normal
11:30:00 AM,2,Thursday,34,5,4,29,72,normal
11:45:00 AM,2,Thursday,63,5,6,20,94,normal
12:00:00 PM,2,Thursday,48,10,13,23,94,normal
12:15:00 PM,2,Thursday,44,5,5,21,75,normal
12:30:00 PM,2,Thursday,62,5,14,23,104,normal
12:45:00 PM,2,Thursday,38,8,15,27,88,normal
1:00:00 PM,2,Thursday,26,6,9,29,70,normal
1:15:00 PM,2,Thursday,78,23,16,13,130,normal
1:30:00 PM,2,Thursday,116,21,22,17,176,heavy
1:45:00 PM,2,Thursday,94,13,11,16,134,normal
2:00:00 PM,2,Thursday,52,19,26,10,107,normal
2:15:00 PM,2,Thursday,70,13,12,10,105,low
2:30:00 PM,2,Thursday,34,17,21,14,86,normal
2:45:00 PM,2,Thursday,16,18,40,6,80,normal
3:00:00 PM,2,Thursday,24,20,15,17,76,low
3:15:00 PM,2,Thursday,21,15,33,12,81,normal
3:30:00 PM,2,Thursday,100,10,18,7,135,normal
3:45:00 PM,2,Thursday,117,22,11,5,155,normal
4:00:00 PM,2,Thursday,145,30,40,8,223,normal
4:15:00 PM,2,Thursday,113,38,45,7,203,heavy
4:30:00 PM,2,Thursday,110,31,37,7,185,heavy
4:45:00 PM,2,Thursday,126,15,26,6,173,heavy
5:00:00 PM,2,Thursday,100,15,29,7,151,high
5:15:00 PM,2,Thursday,147,28,29,10,214,heavy
5:30:00 PM,2,Thursday,146,22,50,10,228,heavy
5:45:00 PM,2,Thursday,148,23,27,5,203,heavy
6:00:00 PM,2,Thursday,149,17,41,9,216,heavy
6:15:00 PM,2,Thursday,136,32,41,7,216,heavy
6:30:00 PM,2,Thursday,101,22,33,9,165,high
6:45:00 PM,2,Thursday,87,18,13,34,152,high
7:00:00 PM,2,Thursday,50,21,14,9,94,low
7:15:00 PM,2,Thursday,63,23,19,34,139,high
7:30:00 PM,2,Thursday,73,9,11,5,98,low
7:45:00 PM,2,Thursday,78,13,20,25,136,normal
8:00:00 PM,2,Thursday,71,22,12,14,119,normal
8:15:00 PM,2,Thursday,80,17,11,15,123,normal
8:30:00 PM,2,Thursday,62,21,10,35,128,high
8:45:00 PM,2,Thursday,100,17,16,33,166,high
9:00:00 PM,2,Thursday,95,15,18,9,137,normal
9:15:00 PM,2,Thursday,102,14,15,34,165,high
9:30:00 PM,2,Thursday,68,12,15,32,127,high
9:45:00 PM,2,Thursday,74,5,19,5,103,normal
10:00:00 PM,2,Thursday,15,4,1,21,41,normal
10:15:00 PM,2,Thursday,16,0,1,24,41,normal
10:30:00 PM,2,Thursday,12,0,0,12,24,low
10:45:00 PM,2,Thursday,12,5,0,23,40,normal
11:00:00 PM,2,Thursday,15,2,1,14,32,low
11:15:00 PM,2,Thursday,10,3,0,23,36,normal
11:30:00 PM,2,Thursday,16,2,0,35,53,normal
11:45:00 PM,2,Thursday,13,3,0,22,38,normal
12:00:00 AM,3,Friday,13,0,0,32,45,normal
12:15:00 AM,3,Friday,11,1,0,27,39,normal
12:30:00 AM,3,Friday,17,1,0,32,50,normal
12:45:00 AM,3,Friday,11,2,0,17,30,low
1:00:00 AM,3,Friday,14,1,1,11,27,low
1:15:00 AM,3,Friday,17,2,0,33,52,normal
1:30:00 AM,3,Friday,15,2,1,38,56,normal
1:45:00 AM,3,Friday,13,4,1,24,42,normal
2:00:00 AM,3,Friday,11,5,1,11,28,low
2:15:00 AM,3,Friday,12,3,0,22,37,normal
2:30:00 AM,3,Friday,15,1,0,26,42,normal
2:45:00 AM,3,Friday,13,0,1,34,48,normal
3:00:00 AM,3,Friday,17,5,0,15,37,low
3:15:00 AM,3,Friday,20,3,1,26,50,normal
3:30:00 AM,3,Friday,18,4,0,30,52,normal
3:45:00 AM,3,Friday,12,1,1,19,33,normal
4:00:00 AM,3,Friday,20,0,0,12,32,low
4:15:00 AM,3,Friday,29,10,0,12,51,low
4:30:00 AM,3,Friday,39,20,1,10,70,low
4:45:00 AM,3,Friday,76,9,7,13,105,low
5:00:00 AM,3,Friday,33,17,0,13,63,low
5:15:00 AM,3,Friday,64,14,1,12,91,low
5:30:00 AM,3,Friday,44,7,1,11,63,low
5:45:00 AM,3,Friday,53,8,4,15,80,low
6:00:00 AM,3,Friday,75,6,7,13,101,low
6:15:00 AM,3,Friday,60,11,4,10,85,low
6:30:00 AM,3,Friday,35,14,2,14,65,low
6:45:00 AM,3,Friday,75,20,6,15,116,normal
7:00:00 AM,3,Friday,27,10,2,12,51,low
7:15:00 AM,3,Friday,61,20,7,14,102,low
7:30:00 AM,3,Friday,72,20,5,15,112,normal
7:45:00 AM,3,Friday,43,18,6,14,81,low
8:00:00 AM,3,Friday,54,10,4,14,82,low
8:15:00 AM,3,Friday,30,12,1,14,57,low
8:30:00 AM,3,Friday,72,8,6,12,98,low
8:45:00 AM,3,Friday,55,17,7,15,94,low
9:00:00 AM,3,Friday,36,20,0,13,69,low
9:15:00 AM,3,Friday,168,55,10,0,233,heavy
9:30:00 AM,3,Friday,135,61,28,2,226,heavy
9:45:00 AM,3,Friday,168,68,27,2,265,heavy
10:00:00 AM,3,Friday,139,44,16,1,200,heavy
10:15:00 AM,3,Friday,156,63,12,3,234,heavy
10:30:00 AM,3,Friday,141,51,27,3,222,heavy
10:45:00 AM,3,Friday,144,44,16,3,207,heavy
11:00:00 AM,3,Friday,132,65,23,0,220,heavy
11:15:00 AM,3,Friday,180,48,17,2,247,heavy
11:30:00 AM,3,Friday,140,67,20,4,231,heavy
11:45:00 AM,3,Friday,163,62,12,0,237,heavy
12:00:00 PM,3,Friday,148,70,15,0,233,heavy
12:15:00 PM,3,Friday,134,47,22,3,206,heavy
12:30:00 PM,3,Friday,162,51,13,0,226,heavy
12:45:00 PM,3,Friday,136,49,15,1,201,heavy
1:00:00 PM,3,Friday,147,52,26,0,225,heavy
1:15:00 PM,3,Friday,174,54,25,1,254,heavy
1:30:00 PM,3,Friday,135,69,20,1,225,heavy
1:45:00 PM,3,Friday,142,55,21,1,219,heavy
2:00:00 PM,3,Friday,144,59,14,2,219,heavy
2:15:00 PM,3,Friday,180,49,17,0,246,heavy
2:30:00 PM,3,Friday,153,59,20,4,236,heavy
2:45:00 PM,3,Friday,139,43,27,3,212,heavy
3:00:00 PM,3,Friday,179,60,12,0,251,heavy
3:15:00 PM,3,Friday,76,21,6,1,104,low
3:30:00 PM,3,Friday,59,25,19,1,104,normal
3:45:00 PM,3,Friday,51,20,12,1,84,low
4:00:00 PM,3,Friday,78,24,19,2,123,normal
4:15:00 PM,3,Friday,50,24,11,0,85,low
4:30:00 PM,3,Friday,59,25,8,0,92,low
4:45:00 PM,3,Friday,90,21,0,0,111,low
5:00:00 PM,3,Friday,79,26,21,2,128,normal
5:15:00 PM,3,Friday,56,21,4,1,82,low
5:30:00 PM,3,Friday,70,25,11,2,108,low
5:45:00 PM,3,Friday,54,27,21,2,104,normal
6:00:00 PM,3,Friday,53,22,13,2,90,low
6:15:00 PM,3,Friday,59,27,5,2,93,low
6:30:00 PM,3,Friday,63,30,21,0,114,normal
6:45:00 PM,3,Friday,87,21,16,0,124,normal
7:00:00 PM,3,Friday,71,26,19,1,117,normal
7:15:00 PM,3,Friday,32,5,5,13,55,low
7:30:00 PM,3,Friday,36,6,7,2,51,low
7:45:00 PM,3,Friday,35,10,0,2,47,low
8:00:00 PM,3,Friday,40,10,5,10,65,low
8:15:00 PM,3,Friday,44,6,1,3,54,low
8:30:00 PM,3,Friday,40,6,1,3,50,low
8:45:00 PM,3,Friday,45,2,7,7,61,low
9:00:00 PM,3,Friday,44,2,6,5,57,low
9:15:00 PM,3,Friday,33,4,4,5,46,low
9:30:00 PM,3,Friday,22,5,3,13,43,low
9:45:00 PM,3,Friday,33,5,5,1,44,low
10:00:00 PM,3,Friday,10,0,0,29,39,normal
10:15:00 PM,3,Friday,19,3,1,35,58,normal
10:30:00 PM,3,Friday,10,4,0,30,44,normal
10:45:00 PM,3,Friday,12,3,1,25,41,normal
11:00:00 PM,3,Friday,12,1,0,40,53,normal
11:15:00 PM,3,Friday,20,2,0,19,41,normal
11:30:00 PM,3,Friday,18,4,1,11,34,low
11:45:00 PM,3,Friday,19,1,1,37,58,normal
12:00:00 AM,4,Saturday,13,2,0,25,40,normal
12:15:00 AM,4,Saturday,16,4,1,15,36,low
12:30:00 AM,4,Saturday,10,4,1,16,31,low
12:45:00 AM,4,Saturday,18,3,0,19,40,normal
1:00:00 AM,4,Saturday,15,5,0,10,30,low
1:15:00 AM,4,Saturday,14,2,1,22,39,normal
1:30:00 AM,4,Saturday,15,0,0,15,30,low
1:45:00 AM,4,Saturday,17,5,0,21,43,normal
2:00:00 AM,4,Saturday,14,0,1,12,27,low
2:15:00 AM,4,Saturday,10,1,0,11,22,low
2:30:00 AM,4,Saturday,18,5,0,18,41,low
2:45:00 AM,4,Saturday,12,4,0,11,27,low
3:00:00 AM,4,Saturday,17,0,1,30,48,normal
3:15:00 AM,4,Saturday,20,1,0,28,49,normal
3:30:00 AM,4,Saturday,19,5,1,38,63,normal
3:45:00 AM,4,Saturday,15,0,0,36,51,normal
4:00:00 AM,4,Saturday,10,2,0,30,42,normal
4:15:00 AM,4,Saturday,74,4,4,13,95,low
4:30:00 AM,4,Saturday,96,29,6,17,148,normal
4:45:00 AM,4,Saturday,109,16,6,12,143,normal
5:00:00 AM,4,Saturday,113,6,9,10,138,normal
5:15:00 AM,4,Saturday,90,24,8,20,142,normal
5:30:00 AM,4,Saturday,106,19,10,17,152,normal
5:45:00 AM,4,Saturday,96,7,6,4,113,normal
6:00:00 AM,4,Saturday,102,21,42,3,168,heavy
6:15:00 AM,4,Saturday,140,35,50,0,225,heavy
6:30:00 AM,4,Saturday,105,33,29,4,171,heavy
6:45:00 AM,4,Saturday,134,26,27,1,188,heavy
7:00:00 AM,4,Saturday,123,35,45,1,204,heavy
7:15:00 AM,4,Saturday,128,31,26,0,185,heavy
7:30:00 AM,4,Saturday,105,32,43,0,180,heavy
7:45:00 AM,4,Saturday,137,13,31,5,186,heavy
8:00:00 AM,4,Saturday,148,37,46,2,233,heavy
8:15:00 AM,4,Saturday,105,14,35,2,156,high
8:30:00 AM,4,Saturday,148,17,42,5,212,heavy
8:45:00 AM,4,Saturday,116,22,30,3,171,heavy
9:00:00 AM,4,Saturday,143,28,46,1,218,heavy
9:15:00 AM,4,Saturday,30,24,13,13,80,low
9:30:00 AM,4,Saturday,74,23,35,10,142,high
9:45:00 AM,4,Saturday,67,5,36,17,125,high
10:00:00 AM,4,Saturday,59,11,33,25,128,high
10:15:00 AM,4,Saturday,34,21,39,16,110,normal
10:30:00 AM,4,Saturday,72,24,10,9,115,normal
10:45:00 AM,4,Saturday,73,12,32,5,122,high
11:00:00 AM,4,Saturday,26,8,8,24,66,normal
11:15:00 AM,4,Saturday,47,5,7,28,87,normal
11:30:00 AM,4,Saturday,33,10,6,29,78,normal
11:45:00 AM,4,Saturday,39,8,13,20,80,normal
12:00:00 PM,4,Saturday,36,5,14,22,77,normal
12:15:00 PM,4,Saturday,53,9,15,25,102,normal
12:30:00 PM,4,Saturday,37,9,10,30,86,normal
12:45:00 PM,4,Saturday,54,8,4,27,93,normal
1:00:00 PM,4,Saturday,20,8,15,26,69,normal
1:15:00 PM,4,Saturday,47,29,28,9,113,high
1:30:00 PM,4,Saturday,51,27,10,20,108,normal
1:45:00 PM,4,Saturday,114,11,40,20,185,heavy
2:00:00 PM,4,Saturday,73,13,19,9,114,normal
2:15:00 PM,4,Saturday,28,19,27,5,79,normal
2:30:00 PM,4,Saturday,105,20,20,11,156,normal
2:45:00 PM,4,Saturday,68,24,15,14,121,normal
3:00:00 PM,4,Saturday,112,16,30,11,169,heavy
3:15:00 PM,4,Saturday,120,30,28,15,193,heavy
3:30:00 PM,4,Saturday,38,27,12,18,95,low
3:45:00 PM,4,Saturday,94,17,14,15,140,normal
4:00:00 PM,4,Saturday,107,28,45,8,188,heavy
4:15:00 PM,4,Saturday,100,16,49,7,172,heavy
4:30:00 PM,4,Saturday,145,15,20,9,189,heavy
4:45:00 PM,4,Saturday,133,17,22,8,180,heavy
5:00:00 PM,4,Saturday,117,36,41,10,204,heavy
5:15:00 PM,4,Saturday,113,26,26,8,173,heavy
5:30:00 PM,4,Saturday,101,20,21,9,151,normal
5:45:00 PM,4,Saturday,149,33,45,10,237,heavy
6:00:00 PM,4,Saturday,134,35,26,7,202,heavy
6:15:00 PM,4,Saturday,106,11,45,9,171,heavy
6:30:00 PM,4,Saturday,121,37,34,6,198,heavy
6:45:00 PM,4,Saturday,97,13,11,15,136,normal
7:00:00 PM,4,Saturday,91,17,18,29,155,normal
7:15:00 PM,4,Saturday,57,16,13,19,105,normal
7:30:00 PM,4,Saturday,110,10,10,20,150,normal
7:45:00 PM,4,Saturday,71,14,17,30,132,normal
8:00:00 PM,4,Saturday,89,25,20,24,158,normal
8:15:00 PM,4,Saturday,87,16,15,14,132,normal
8:30:00 PM,4,Saturday,106,12,16,9,143,normal
8:45:00 PM,4,Saturday,78,10,19,20,127,normal
9:00:00 PM,4,Saturday,61,10,16,27,114,normal
9:15:00 PM,4,Saturday,74,19,15,24,132,normal
9:30:00 PM,4,Saturday,56,20,11,25,112,normal
9:45:00 PM,4,Saturday,106,22,16,18,162,normal
10:00:00 PM,4,Saturday,10,1,1,12,24,low
10:15:00 PM,4,Saturday,12,4,1,33,50,normal
10:30:00 PM,4,Saturday,16,4,0,16,36,low
